u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,speed_kph,travel_time,road_edge_id,original_u,original_v,original_key,original_osmid,road_node_u,road_node_v,bridge,tunnel,access,junction
1014897435,1890448173,0,178695221,motorway_link,,,,True,,False,496.1205175716017,"LINESTRING (116.10991 39.7897682, 116.1099185 39.7894302, 116.1099931 39.7892038, 116.1101066 39.7889903, 116.1102844 39.7888003, 116.1104386 39.7886727, 116.1106706 39.7885139, 116.1108553 39.7883915, 116.1110416 39.788221, 116.1111805 39.788018, 116.1112906 39.7877837, 116.1113245 39.7875494, 116.1113109 39.7872773, 116.1112319 39.7869202, 116.1110514 39.7863518, 116.1108697 39.7856978)",51.666666666666664,34.56839735337612,edge_002689,1014897435,1890448173,0,178695221,node_002321,node_004569,,,,
1992252188,1686003602,0,188603306,trunk_link,,,,True,,False,147.33735865346085,"LINESTRING (116.3055987 39.8738875, 116.3056354 39.8741856, 116.3056135 39.8744669, 116.3056526 39.8752101)",48.75,10.880297254409415,edge_002690,1992252188,1686003602,0,188603306,node_002322,node_002676,,,,
1992252188,1686001179,0,1303096376,trunk,,,西三环,True,,False,409.2195640936719,"LINESTRING (116.3055987 39.8738875, 116.3054184 39.8754713, 116.30519 39.8775543)",72.99638989169675,20.18168888794311,edge_002691,1992252188,1686001179,0,1303096376,node_002322,node_001845,,,,
4428978989,605254185,0,"[334742222, 161675278]",motorway_link,,,,True,,False,244.1905897274283,"LINESTRING (116.6234353 40.1133488, 116.6228408 40.1133836, 116.6221694 40.1133949, 116.6218748 40.1134531, 116.6215231 40.1134551, 116.6210849 40.1133868, 116.6205993 40.113294)",51.666666666666664,17.01457012294339,edge_002692,4428978989,605254185,0,"[334742222, 161675278]",node_002324,node_004471,,,,
12837264180,12837264181,0,173224946,trunk,,,朝阳门外大街,True,G102,False,9.328322585240441,"LINESTRING (116.4344898 39.922717, 116.4345985 39.9227076)",72.99638989169675,0.4600496182988016,edge_002693,12837264180,12837264181,0,173224946,node_002325,node_002326,,,,
12837264181,1819087340,0,173224946,trunk,,,朝阳门外大街,True,G102,False,465.5384835869933,"LINESTRING (116.4345985 39.9227076, 116.4354896 39.9226035, 116.4358779 39.9225308, 116.4368203 39.9223367, 116.4374987 39.9221967, 116.4378287 39.9221287, 116.4382551 39.9220227, 116.4387793 39.9219454, 116.4392163 39.921894, 116.4399253 39.9218303)",72.99638989169675,22.959197617851128,edge_002694,12837264181,1819087340,0,173224946,node_002326,node_001510,,,,
12837264182,266112274,0,172428895,trunk,,,朝阳门外大街,True,G102,False,262.60962094655855,"LINESTRING (116.4344916 39.9228371, 116.4329874 39.9229764, 116.432855 39.9229871, 116.4324671 39.9230227, 116.4314339 39.9231176)",72.99638989169675,12.95125192917449,edge_002695,12837264182,266112274,0,172428895,node_002327,node_001025,,,,
12837264183,12837264182,0,172428895,trunk,,,朝阳门外大街,True,G102,False,9.460827753578393,"LINESTRING (116.4346013 39.9228244, 116.4344916 39.9228371)",72.99638989169675,0.46658444292128454,edge_002696,12837264183,12837264182,0,172428895,node_002328,node_002327,,,,
253123381,35871119,0,"[172429146, 150585650, 150585613]",trunk_link,,,,True,,False,345.5900471158706,"LINESTRING (116.4505904 39.8597732, 116.4501758 39.8601927, 116.4500552 39.860343, 116.4500142 39.8604847, 116.450009 39.8606193, 116.449972 39.8613215, 116.4499327 39.8622137, 116.4499471 39.8623667, 116.4500002 39.8625108, 116.4501407 39.8627099)",48.75,25.520495787018135,edge_002697,253123381,35871119,0,"[172429146, 150585650, 150585613]",node_002329,node_002199,yes,,,
253123381,6654777126,0,"[150585620, 708216822, 244402518, 150585627, 26403550]",trunk_link,,,,True,,False,596.0098676784187,"LINESTRING (116.4505904 39.8597732, 116.4494881 39.8606779, 116.4493603 39.8607729, 116.4488029 39.861246, 116.4482123 39.861666, 116.4481431 39.8617173, 116.4480761 39.8617657, 116.4479131 39.8618248, 116.4476976 39.8618498, 116.4474902 39.8618405, 116.4472707 39.8617812, 116.4470837 39.8616688, 116.4469658 39.8615534, 116.4468601 39.8614129, 116.4467829 39.8612538, 116.4467544 39.8610821, 116.4467585 39.8608887, 116.4467625 39.8604424, 116.44673 39.860277, 116.4465764 39.8600016)",48.75,44.0130363824063,edge_002698,253123381,6654777126,0,"[150585620, 708216822, 244402518, 150585627, 26403550]",node_002329,node_001948,yes,,,
3005389631,1949544716,0,42664026,trunk,2,70,京沈路,True,G101;G111,False,968.964639454401,"LINESTRING (116.6356847 40.178313, 116.635742 40.1810747, 116.6358656 40.187026)",70.0,49.83246717194062,edge_002699,3005389631,1949544716,0,42664026,node_002331,node_004367,,,,
1410718544,124174677,0,1070592702,trunk,,,复兴路,True,G108,False,12.190305300310063,"LINESTRING (116.3227473 39.9060523, 116.3228902 39.9060507)",72.99638989169675,0.6011954720805734,edge_002700,1410718544,124174677,0,1070592702,node_002332,node_000116,,,,
1304730449,1210594655,0,115497444,motorway_link,,,,True,,False,189.08370427254954,"LINESTRING (116.5863886 39.9085544, 116.5854766 39.9085133, 116.5841766 39.9084426)",51.666666666666664,13.174864555764742,edge_002701,1304730449,1210594655,0,115497444,node_002333,node_004789,,,,
605248343,288361566,0,26428099,motorway,2,,六环路,True,G4501,False,565.3033783736224,"LINESTRING (116.3995163 40.1566274, 116.3982337 40.1567531, 116.3965705 40.1569449, 116.3947625 40.1571941, 116.3929574 40.157465)",103.4102564102564,19.67979031084964,edge_002702,605248343,288361566,0,26428099,node_002334,node_000967,,,,
605248343,605248396,0,47572758,motorway_link,,,,True,,False,444.5601592190777,"LINESTRING (116.3995163 40.1566274, 116.3989127 40.1567496, 116.3984513 40.1568254, 116.398023 40.1569144, 116.3976636 40.1570169, 116.3973892 40.157137, 116.3971191 40.1572875, 116.3968903 40.1574527, 116.3967114 40.1576278, 116.3965577 40.157832, 116.3964459 40.158046, 116.3963619 40.1582501, 116.3963082 40.1584777, 116.3962863 40.1586641, 116.396268 40.1589225, 116.3962431 40.1591323)",51.666666666666664,30.975804642361545,edge_002703,605248343,605248396,0,47572758,node_002334,node_002346,,,,
605264730,605266702,0,127017996,motorway,2,,东六环路,True,G4501,False,4143.07309940043,"LINESTRING (116.6712207 39.8330877, 116.6669706 39.8288909, 116.6656946 39.8277356, 116.66431 39.8265481, 116.6634746 39.8258714, 116.6616727 39.8243694, 116.6566001 39.8204801, 116.6486693 39.8143556, 116.6420518 39.8092723, 116.6378955 39.8060626)",103.4102564102564,144.2319521834417,edge_002704,605264730,605266702,0,127017996,node_002335,node_003018,,,,
253123419,1984934309,0,"[187844578, 187844583]",trunk,,,京沪高速联络线,True,AH3,False,2404.6259204979865,"LINESTRING (116.450185 39.8598444, 116.4545842 39.8563942, 116.4587506 39.8531211, 116.461181 39.8511586, 116.4631631 39.8494252, 116.46487 39.8478579, 116.469145 39.8438716)",72.99638989169675,118.59015667263067,edge_002705,253123419,1984934309,0,"[187844578, 187844583]",node_002336,node_004426,,,,
605264735,605264240,0,47573615,motorway_link,,,,True,,False,766.8587680232978,"LINESTRING (116.674574 39.8350335, 116.6753144 39.8354016, 116.6760372 39.835742, 116.6769121 39.8360495, 116.67765 39.836267, 116.6784921 39.8364452, 116.6792663 39.8365371, 116.6800429 39.8366158, 116.6807929 39.8366221, 116.6819474 39.8365311, 116.6830932 39.8364779)",51.666666666666664,53.4327399654943,edge_002706,605264735,605264240,0,47573615,node_002337,node_002186,,,,
605264735,605264835,0,"[47573681, 47573674]",motorway_link,,,,True,,False,882.2694313240135,"LINESTRING (116.674574 39.8350335, 116.6751735 39.8354638, 116.6755492 39.8358462, 116.6757666 39.8362468, 116.6759871 39.8368768, 116.6761623 39.8373178, 116.6765275 39.8378615, 116.6769247 39.8382898, 116.6773938 39.8386469, 116.6776803 39.8388258, 116.6779658 39.838937, 116.6782637 39.8389763, 116.6785322 39.838948, 116.6787775 39.8388526, 116.6789834 39.8386988, 116.679129 39.8385101, 116.6791805 39.8383091, 116.6791722 39.8381106, 116.6791014 39.8379374, 116.67897 39.8377772, 116.6787541 39.8376421, 116.6784261 39.8375389, 116.6779808 39.8375079, 116.6774487 39.8374941)",51.666666666666664,61.47425715031836,edge_002707,605264735,605264835,0,"[47573681, 47573674]",node_002337,node_002357,,,,
324262752,10925985792,0,"[1097501360, 199961988]",trunk,,,阜成路,True,G109,False,282.9867108676238,"LINESTRING (116.2788566 39.9229028, 116.2802866 39.9228674, 116.280646 39.9228633, 116.2809437 39.9228592, 116.2818896 39.9228418, 116.2821739 39.9228461)",72.99638989169675,13.95619921252198,edge_002708,324262752,10925985792,0,"[1097501360, 199961988]",node_002338,node_001232,,,,
12071738218,11707630159,0,1293026015,trunk,3,60,九棵树东路,True,G103,False,218.43722790821283,"LINESTRING (116.6886503 39.8688942, 116.6862316 39.8695368)",60.0,13.106233674492769,edge_002709,12071738218,11707630159,0,1293026015,node_002340,node_000218,,,,
1304730482,1304730544,0,115497464,motorway_link,,,,True,,False,332.5425630281549,"LINESTRING (116.5669637 39.9089905, 116.5659561 39.908822, 116.5647424 39.9086842, 116.5631137 39.908533)",51.666666666666664,23.170707617445636,edge_002710,1304730482,1304730544,0,115497464,node_002342,node_002353,,,,
1634491260,1634509658,0,"[150550385, 29316243]",trunk,,,通惠河北路,True,,False,533.7212281451752,"LINESTRING (116.4435283 39.9023185, 116.4443974 39.9023677, 116.4465485 39.9024531, 116.4484474 39.9025547, 116.4497711 39.9026356)",72.99638989169675,26.32180062840597,edge_002711,1634491260,1634509658,0,"[150550385, 29316243]",node_002343,node_003045,yes,,,
1634491263,1840701765,0,"[1123461337, 150550290, 150550324, 1123461334]",trunk_link,,,,True,,False,951.0668896958059,"LINESTRING (116.4396245 39.9023406, 116.4391387 39.9022967, 116.4387373 39.9022376, 116.4383784 39.9021422, 116.4380114 39.9020001, 116.4377162 39.9018464, 116.4374407 39.9016742, 116.4372198 39.9015003, 116.4370097 39.9013024, 116.4368092 39.9010411, 116.4367001 39.9008657, 116.436587 39.9006404, 116.4365235 39.9004716, 116.4364606 39.9002386, 116.4364353 39.9000628, 116.4364248 39.8998622, 116.4364619 39.8993178, 116.4364672 39.8992619, 116.4365171 39.8987323, 116.4367754 39.8965673, 116.4367985 39.8959196, 116.4368027 39.8951908)",48.75,70.23263185445951,edge_002712,1634491263,1840701765,0,"[1123461337, 150550290, 150550324, 1123461334]",node_002344,node_002836,yes,,,
11598732168,8374692041,0,459197598,motorway_link,,,,True,,False,10.570886771673367,"LINESTRING (116.2339002 40.1199926, 116.2339212 40.1198989)",51.666666666666664,0.7365521105424023,edge_002713,11598732168,8374692041,0,459197598,node_002345,node_003637,,,,
605248396,11091107649,0,"[1099289868, 1099289870]","['motorway_link', 'tertiary_link']",,,,True,,False,250.2886115505994,"LINESTRING (116.3962431 40.1591323, 116.3963082 40.1595518, 116.3963136 40.1599803, 116.3963029 40.1603123, 116.3962331 40.1606403, 116.3962383 40.1612015, 116.3962056 40.161317, 116.3961789 40.1613693)",51.666666666666664,17.43946454675144,edge_002714,605248396,11091107649,0,"[1099289868, 1099289870]",node_002346,node_002658,,,,
4618050445,4605155987,0,467150288,trunk_link,,,,True,,False,63.08477510448343,"LINESTRING (116.5314901 39.8918581, 116.5307672 39.8919774)",48.75,4.658568007715699,edge_002715,4618050445,4605155987,0,467150288,node_002347,node_002282,,,,
4618050445,9141082102,0,"[465563897, 465563901]",trunk,"['3', '1']",80,广渠路,True,,False,506.28230939397247,"LINESTRING (116.5314901 39.8918581, 116.5312064 39.8918588, 116.5280775 39.891866, 116.5268587 39.8918588, 116.5255559 39.8918548)",80.0,22.78270392272876,edge_002716,4618050445,9141082102,0,"[465563897, 465563901]",node_002347,node_002029,viaduct,,,
4618050446,4618050447,0,467150290,trunk_link,,,,True,,False,48.9640503437979,"LINESTRING (116.5307692 39.8915957, 116.5313211 39.8917165)",48.75,3.615806794618922,edge_002717,4618050446,4618050447,0,467150290,node_002348,node_002349,,,,
4618050447,4605155916,0,465563898,trunk,3,80,广渠路,True,,False,459.05218678568656,"LINESTRING (116.5313211 39.8917165, 116.5321996 39.8917155, 116.5358982 39.8917012, 116.5367017 39.8917036)",80.0,20.657348405355894,edge_002718,4618050447,4605155916,0,465563898,node_002349,node_002259,,,,
9918028705,656035870,0,51382854,trunk_link,,,,True,,False,67.92685190868337,"LINESTRING (116.3499139 39.9439477, 116.3499113 39.9438884, 116.3499096 39.9438533, 116.3499086 39.9438218, 116.3499082 39.9438042, 116.3499082 39.9437878, 116.3499082 39.9437731, 116.3499087 39.9437594, 116.3499094 39.9437468, 116.3499104 39.9437343, 116.3499112 39.9437216, 116.3499128 39.9437062, 116.3499144 39.943691, 116.3499161 39.943676, 116.3499182 39.943661, 116.3499205 39.943646, 116.3499229 39.9436311, 116.3499258 39.943616, 116.3499296 39.9436002, 116.3499338 39.9435831, 116.3499463 39.9435341, 116.349949 39.9435236, 116.3499515 39.9435131, 116.3499536 39.9435029, 116.3499557 39.9434925, 116.3499579 39.943481, 116.3499599 39.9434693, 116.3499618 39.9434573, 116.3499633 39.9434452, 116.3499647 39.9434314, 116.3499662 39.9434176, 116.3499674 39.9434039, 116.3499687 39.9433898, 116.3499698 39.9433774, 116.3499709 39.943365, 116.3499719 39.9433527, 116.3499726 39.9433403)",48.75,5.016136756333541,edge_002719,9918028705,656035870,0,51382854,node_002350,node_001247,,,,
701733801,296954038,0,"[27081674, 27081675, 739539783]",trunk,4,80,"['北四环中路', '志新桥']",True,,False,750.3999197407079,"LINESTRING (116.3663593 39.9861554, 116.3640407 39.9860856, 116.3623973 39.98605, 116.3575583 39.9858938)",80.0,33.76799638833185,edge_002720,701733801,296954038,0,"[27081674, 27081675, 739539783]",node_002351,node_003634,yes,,,
1304730538,320648579,0,115497453,motorway_link,,,,True,,False,301.7150150013316,"LINESTRING (116.5913903 39.9084107, 116.5904038 39.9084022, 116.5878536 39.9083609)",51.666666666666664,21.022723625899236,edge_002721,1304730538,320648579,0,115497453,node_002352,node_004801,,,,
1304730544,320642873,0,127031111,motorway,3,,京通快速路,True,G103,False,1568.2375438436218,"LINESTRING (116.5631137 39.908533, 116.5548508 39.9083488, 116.5516146 39.9082839, 116.5490917 39.9082328, 116.5465645 39.9081976, 116.5456022 39.9081908, 116.5447339 39.9081707)",103.4102564102564,54.59473125604873,edge_002722,1304730544,320642873,0,127031111,node_002353,node_002653,,,,
1634491313,1634491341,0,150550291,trunk_link,,,,True,,False,33.64189791581614,"LINESTRING (116.4299992 39.90422, 116.4297984 39.9044804)",48.75,2.484324769167961,edge_002723,1634491313,1634491341,0,150550291,node_002354,node_002360,,,,
605264826,605264240,0,"[964611165, 127017980, 127017797]",motorway,"['3', '4']",,京哈高速,True,G1;AH1,False,766.8568942458946,"LINESTRING (116.6743053 39.8378967, 116.6749617 39.8377856, 116.6767149 39.8374669, 116.681594 39.8366836, 116.6830932 39.8364779)",103.4102564102564,26.69643142874377,edge_002724,605264826,605264240,0,"[964611165, 127017980, 127017797]",node_002355,node_002186,yes,,,
340417468,5068810489,0,91003891,trunk_link,,,,True,,False,46.30878302124216,"LINESTRING (116.3579721 39.8682123, 116.3579161 39.8682, 116.3578524 39.8681903, 116.3578099 39.8681835, 116.3577574 39.868177, 116.3575719 39.8681619, 116.3574362 39.8681522)",48.75,3.419725515414805,edge_002725,340417468,5068810489,0,91003891,node_002356,node_003650,,,,
605264835,1406705896,0,"[127017848, 391813882, 127017967]",motorway,"['3', '4']",,京哈高速,True,G1;AH1,False,750.1224393572551,"LINESTRING (116.6774487 39.8374941, 116.6767867 39.8376149, 116.6750958 39.8379234, 116.6688621 39.8389189)",103.4102564102564,26.11385829054268,edge_002726,605264835,1406705896,0,"[127017848, 391813882, 127017967]",node_002357,node_002789,yes,,,
9717636036,726585065,0,22771829,motorway,3,,东五环,True,S50,False,543.0745838474545,"LINESTRING (116.5004149 39.991348, 116.4983127 39.9936059, 116.4965858 39.9952503)",103.4102564102564,18.905943856231747,edge_002727,9717636036,726585065,0,22771829,node_002358,node_001153,,,,
9717636036,1292924862,0,1057563410,motorway_link,,,,True,,False,290.8734017736279,"LINESTRING (116.5004149 39.991348, 116.500335 39.9915001, 116.5001607 39.9917035, 116.5000132 39.9918926, 116.4997932 39.9921248, 116.4994714 39.9924556, 116.4992809 39.9926508, 116.4991924 39.9927597, 116.4991173 39.9928502, 116.4990556 39.9929426, 116.4989859 39.9930947, 116.498884 39.9932344, 116.4987364 39.9934296, 116.4986139 39.9935579)",51.666666666666664,20.267307994549558,edge_002728,9717636036,1292924862,0,1057563410,node_002358,node_005086,,,,
292592583,1350996088,0,"[26679424, 170473545]",trunk,,,学院路,True,,False,164.68831095918708,"LINESTRING (116.347197 39.9852733, 116.3472144 39.9851151, 116.3472606 39.9839648, 116.347267 39.9837934)",72.99638989169675,8.122016997453084,edge_002729,292592583,1350996088,0,"[26679424, 170473545]",node_002359,node_001306,yes,,,
1634491341,262774483,0,194789118,trunk,3,,东二环,True,,False,17.046426410525438,"LINESTRING (116.4297984 39.9044804, 116.4297597 39.9046308)",72.99638989169675,0.8406872609582575,edge_002730,1634491341,262774483,0,194789118,node_002360,node_002632,,,,
320478159,6944705124,0,42746925,motorway,3,,南五环,True,S50,False,818.461014100902,"LINESTRING (116.3764301 39.7566041, 116.3774718 39.7566649, 116.3788889 39.7568328, 116.3806511 39.7572501, 116.3839025 39.7580199, 116.3856706 39.7584386)",103.4102564102564,28.492915045813703,edge_002731,320478159,6944705124,0,42746925,node_002361,node_000818,,,,
320478159,6015625472,0,"[638259300, 741849116]",motorway_link,,,,True,,False,644.2651237481191,"LINESTRING (116.3764301 39.7566041, 116.3772747 39.7565852, 116.3780128 39.7565842, 116.3785039 39.7565102, 116.3792478 39.756135, 116.3804282 39.7552534, 116.3805556 39.7551582, 116.3809039 39.7547526, 116.3811511 39.7543952, 116.3812895 39.7541065, 116.3813782 39.7538504, 116.3814709 39.7534456, 116.381567 39.7532257)",51.666666666666664,44.890731203094745,edge_002732,320478159,6015625472,0,"[638259300, 741849116]",node_002361,node_003653,yes,,,
1420909520,1420909519,0,128620760,trunk_link,,,,True,,False,71.49363357039488,"LINESTRING (116.291764 39.9905452, 116.292198 39.9899949)",48.75,5.279529863659929,edge_002733,1420909520,1420909519,0,128620760,node_002363,node_002362,,,,
1420909520,237539107,0,25214182,trunk,,,万泉河路,True,,False,294.7108431986415,"LINESTRING (116.291764 39.9905452, 116.2925498 39.989877, 116.2928869 39.9895203, 116.2930954 39.9891431, 116.2932258 39.9887418, 116.2933031 39.988258)",72.99638989169675,14.534404195731222,edge_002734,1420909520,237539107,0,25214182,node_002363,node_001163,,,,
